,Gene,Cum_Prop
506,CENPF,0.017902813299232736
507,CENPI,0.01278772378516624
508,CENPJ,0.005115089514066497
509,CENPM,0.04092071611253197
510,CENPS,0.0025575447570332483
511,CENPS-CORT,0.0025575447570332483
512,CENPU,0.0025575447570332483
513,CENPV,0.023017902813299233
514,CEP131,0.0025575447570332483
515,CEP152,0.0076726342710997444
516,CEP170B,0.005115089514066497
517,CEP55,0.0076726342710997444
518,CEP72,0.11764705882352941
519,CEP85,0.028132992327365727
520,CERCAM,0.0025575447570332483
521,CERKL,0.010230179028132993
522,CERS4,0.0025575447570332483
523,CES1,0.010230179028132993
524,CETP,0.04603580562659847
525,CFAP161,0.0025575447570332483
526,CFAP69,0.0025575447570332483
527,CFAP73,0.005115089514066497
528,CFAP74,0.0076726342710997444
529,CFB,0.0076726342710997444
530,CFH,0.0025575447570332483
531,CFHR1,0.0025575447570332483
532,CFTR,0.0025575447570332483
533,CGN,0.005115089514066497
534,CHAC1,0.020460358056265986
535,CHAF1B,0.18414322250639387
536,CHD5,0.01278772378516624
537,CHD7,0.017902813299232736
538,CHDH,0.010230179028132993
539,CHEK1,0.0025575447570332483
540,CHGA,0.01278772378516624
541,CHI3L1,0.01278772378516624
542,CHI3L2,0.0025575447570332483
543,CHIT1,0.18414322250639387
544,CHMP4C,0.0025575447570332483
545,CHRD,0.01278772378516624
546,CHRDL2,0.005115089514066497
547,CHRNA10,0.005115089514066497
548,CHRNG,0.0076726342710997444
549,CHST12,0.01278772378516624
550,CHST15,0.05370843989769821
551,CHTF18,0.0076726342710997444
552,CISD2,0.0025575447570332483
553,CISH,0.0025575447570332483
554,CIT,0.0025575447570332483
555,CKAP2L,0.0025575447570332483
556,CLCF1,0.0025575447570332483
557,CLCN2,0.010230179028132993
558,CLCN4,0.030690537084398978
559,CLCN5,0.07672634271099744
560,CLCNKB,0.01278772378516624
561,CLDN1,0.005115089514066497
562,CLDN24,0.0025575447570332483
563,CLDN34,0.0025575447570332483
564,CLEC18B,0.005115089514066497
565,CLEC2B,0.0025575447570332483
566,CLEC4A,0.07672634271099744
567,CLEC4F,0.0025575447570332483
568,CLEC9A,0.0025575447570332483
569,CLECL1,0.061381074168797956
570,CLHC1,0.020460358056265986
571,CLIC2,0.04859335038363171
572,CLIC5,0.061381074168797956
573,CLIC6,0.05115089514066496
574,CLIP3,0.010230179028132993
575,CLIP4,0.0025575447570332483
576,CLK2,0.7007672634271099
577,CLMP,0.010230179028132993
578,CLSPN,0.0025575447570332483
579,CLTRN,0.017902813299232736
580,CLUH,0.015345268542199489
581,CLUL1,0.015345268542199489
582,CMA1,0.023017902813299233
583,CMKLR1,0.005115089514066497
584,CMTM3,0.0639386189258312
585,CNFN,0.005115089514066497
586,CNGB3,0.0025575447570332483
587,CNIH2,0.0025575447570332483
588,CNKSR2,0.38107416879795397
589,CNKSR3,0.01278772378516624
590,CNN1,0.028132992327365727
591,CNN2,0.0025575447570332483
592,CNTF,0.020460358056265986
593,COBL,0.005115089514066497
594,COL10A1,0.0025575447570332483
595,COL11A1,0.0025575447570332483
596,COL11A2,0.0076726342710997444
597,COL12A1,0.023017902813299233
598,COL15A1,0.056265984654731455
599,COL16A1,0.0076726342710997444
600,COL17A1,0.005115089514066497
601,COL1A2,0.03324808184143223
602,COL22A1,0.0025575447570332483
603,COL24A1,0.0025575447570332483
604,COL25A1,0.0025575447570332483
605,COL3A1,0.005115089514066497
606,COL4A1,0.005115089514066497
607,COL4A2,0.0025575447570332483
608,COL5A1,0.0076726342710997444
609,COL5A2,0.02557544757033248
610,COL5A3,0.015345268542199489
611,COL6A1,0.017902813299232736
612,COL6A3,0.017902813299232736
613,COL7A1,0.0076726342710997444
614,COL8A2,0.02557544757033248
615,COL9A2,0.0025575447570332483
616,COL9A3,0.0025575447570332483
617,COLEC11,0.005115089514066497
618,COLEC12,0.0
619,COMTD1,0.010230179028132993
620,COPZ2,0.14066496163682865
621,CORIN,0.020460358056265986
622,CORT,0.03324808184143223
623,COX4I2,0.056265984654731455
624,CPA3,0.09974424552429667
625,CPA4,0.0025575447570332483
626,CPAMD8,0.0025575447570332483
627,CPB1,0.017902813299232736
628,CPE,0.01278772378516624
629,CPEB4,0.005115089514066497
630,CPED1,0.010230179028132993
631,CPLX1,0.0076726342710997444
632,CPM,0.0025575447570332483
